Park_Code,Park_Name,IM_Network,CASC_Region,State,TSN,Order,Family,Scientific_Name,Common_Names,Verified_Date,Park_OccurrenceStatus,Notes,Verified_Source,Park_Synonyms,NPSpecies_Occurrence,NPSpecies_OccTag,Abundance,Nativeness,GRank,SRank,IUCNRank
HOFU,Hopewell Furnace National Historic Site,MIDN,NE,PA,173650,Caudata,Plethodontidae,Plethodon glutinosus,"Slimy Salamander, Northern Slimy Salamander",2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/147433,,Present,,Uncommon,Native,G5,PA: S5,LC
HOFU,Hopewell Furnace National Historic Site,MIDN,NE,PA,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/147433,Pseudacris crucifer crucifer,Present,,Common,Native,G5,PA: S5,LC
HOFU,Hopewell Furnace National Historic Site,MIDN,NE,PA,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2022-01-07,Possible,,https://irma.nps.gov/DataStore/DownloadFile/147433,Pseudotriton ruber ruber,Present,,Uncommon,Native,G5,PA: S5,LC
HOME,Homestead National Historical Park,HTLN,NC,NE,774220,Anura,Hylidae,Acris blanchardi,Blanchard's Cricket Frog,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/637553,Acris crepitans blanchardi,Present,,Unknown,Native,G5,NE: S3,LC
HOME,Homestead National Historical Park,HTLN,NC,NE,773516,Anura,Bufonidae,Anaxyrus cognatus,Great Plains Toad,2022-01-07,Historical,This species has a historic presence at this park unit,,Bufo cognatus,Not In Park,Historical,,Native,G5,NE: S5,LC
HOME,Homestead National Historical Park,HTLN,NC,NE,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/637553,"Bufo woodhousii, Bufo woodhousii woodhousii",Present,,Unknown,Native,G5,NE: S5,LC
HOME,Homestead National Historical Park,HTLN,NC,NE,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/637553,"Hyla chrysoscelis, Hyla versicolor",Unconfirmed,,,Native,G5,NE: S5,LC
HOME,Homestead National Historical Park,HTLN,NC,NE,775080,Anura,Ranidae,Lithobates blairi,Plains Leopard Frog,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/637553,Rana blairi,Present,,Unknown,Native,G5,NE: S5,LC
HOME,Homestead National Historical Park,HTLN,NC,NE,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/637553,Rana catesbeiana,Present,,Unknown,Native,G5,NE: S5,LC
HOME,Homestead National Historical Park,HTLN,NC,NE,207312,Anura,Hylidae,Pseudacris maculata,Boreal Chorus Frog,2022-01-07,Present,Changed from P. triseriata to P. maculata to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/637553,Pseudacris triseriata,Present,,Unknown,Native,G5,NE: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,774220,Anura,Hylidae,Acris blanchardi,Blanchard's Cricket Frog,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,Acris crepitans blanchardi,Present,,Common,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173594,Caudata,Ambystomatidae,Ambystoma annulatum,Ringed Salamander,2022-01-07,Possible,Species expected to be found in this park unit,https://irma.nps.gov/DataStore/DownloadFile/431748,,Probably Present,,,Native,G4,AR: S3,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,,Present,,Uncommon,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173604,Caudata,Ambystomatidae,Ambystoma talpoideum,Mole Salamander,2022-01-07,Adjacent,Species occurrence on park unit is doubtful and no suitable habitat based on pers. comm. with Kory Roberts,https://irma.nps.gov/DataStore/DownloadFile/431748,,Probably Present,,,Native,G5,AR: S3,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,Bufo americanus charlesmithi,Present,,Common,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,"Bufo woodhousii fowleri, Bufo fowleri",Present,,Rare,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173638,Caudata,Plethodontidae,Desmognathus brimleyorum,"Oachita Salamander, Oachita Dusky Salamander",2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,,Present,,Uncommon,Native,G4,AR: S4,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173692,Caudata,Plethodontidae,Eurycea multiplicata,Many-ribbed Salamander,2022-01-07,Possible,"Species is unlikely to occur here but possible; ITIS says E. multiplicata griseogaster is junior name for Eurycea tynerensis, but regional expert Kory Roberts states this species is E. multiplicata ",https://irma.nps.gov/DataStore/DownloadFile/431748,Eurycea multiplicata griseogaster,Probably Present,,,Native,G4,AR: S4,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173467,Anura,Microhylidae,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,2022-01-07,Adjacent,,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=25078,,Present,,Uncommon,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2022-01-07,Possible,Species expected to be found in this park unit,https://irma.nps.gov/DataStore/DownloadFile/431748,,Probably Present,,,Native,G5,AR: S3,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,Hyla chrysoscelis,Present,,Common,Native,G5,AR: S4,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173505,Anura,Hylidae,Hyla cinerea,Green Treefrog,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,Hyla cinerea,Present,,Common,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,Rana catesbeiana,Present,,Common,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,"Rana clamitans melanota, Rana clamitans clamitans",Present,,Common,Native,G5,AR: S4,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,Rana sphenocephala,Present,,Common,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173630,Caudata,Proteidae,Necturus maculosus,Mudpuppy,2022-01-07,Possible,Species expected to be found in this park unit; ITIS valid as N. louisianensis but not AmphibianWeb; Changed to N. maculosus but retain N. louisianensis in synonym field.,https://irma.nps.gov/DataStore/DownloadFile/431748,Necturus maculosus louisianensis,Probably Present,,,Native,G4,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2022-01-07,Possible,Species expected to be found in this park unit,https://irma.nps.gov/DataStore/DownloadFile/431748,Notophthalmus viridescens louisianensis,Probably Present,,,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,208278,Caudata,Plethodontidae,Plethodon albagula,Western Slimy Salamander,2022-01-07,Possible,Species expected to be found in this park unit,https://irma.nps.gov/DataStore/DownloadFile/431748,,Probably Present,,,Native,G5,AR: S4,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,173668,Caudata,Plethodontidae,Plethodon serratus,Southern Red-backed Salamander,2022-01-07,Possible,Species expected to be found in this park unit,https://irma.nps.gov/DataStore/DownloadFile/431748,,Probably Present,,,Native,G5,AR: S3,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/431748,Pseudacris crucifer crucifer,Present,,Common,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,774545,Anura,Hylidae,Pseudacris fouquettei,Cajun Chorus Frog,2022-01-07,Present,Changed P. feriarum to P. fouquettei to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/431748,"Pseudacris feriarum,  Pseudacris triseriata feriarum",Present,,Uncommon,Native,G5,AR: S5,LC
HOSP,Hot Springs National Park,HTLN,SE,AR,208500,Caudata,Sirenidae,Siren nettingi,Western Siren,2022-01-07,Adjacent,S. intermedia occurrence on park unit is doubtful  based on pers. comm. with Kory Roberts; Species confirmed as S nettingi  based on Fedler et al 2023 and pers. comm. with David Beamer,https://irma.nps.gov/DataStore/DownloadFile/431748,Siren intermedia nettingi,Probably Present,,,Native,G5,AR: S5,NULL
HOVE,Hovenweep National Monument,NCPN,SW,UT,668193,Caudata,Ambystomatidae,Ambystoma mavortium,"Barred Tiger Salamander, Western Tiger Salamander",2021-05-24,Present,Changed from A. tigrinum to A. mavortium to reflect species range,http://www.npshistory.com/brochures/arch/amphibians.pdf,Ambystoma tigrinum nebulosum,Present,,Common,Native,G5,CO: S5; UT: S4,LC
HOVE,Hovenweep National Monument,NCPN,SW,UT,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2021-05-24,Present,,http://www.npshistory.com/brochures/arch/amphibians.pdf,Bufo punctatus,Present,,Common,Native,G5,UT: S4,LC
HOVE,Hovenweep National Monument,NCPN,SW,UT,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2021-05-24,Present,,http://www.npshistory.com/brochures/arch/amphibians.pdf,"Bufo woodhousii woodhousii, Bufo woodhousii",Present,,Uncommon,Native,G5,UT: S5,LC
HOVE,Hovenweep National Monument,NCPN,SW,UT,173510,Anura,Hylidae,Hyla arenicolor,Canyon Treefrog,2021-05-24,Possible,"Park unit is within the species range, but no references as to occurrence status were found",NULL,Hyla arenicolor,Unconfirmed,,,Native,G5,CO: S2; UT: S4,LC
HOVE,Hovenweep National Monument,NCPN,SW,UT,207312,Anura,Hylidae,Pseudacris maculata,Boreal Chorus Frog,2021-05-24,Present,Changed from P. triseriata to P. maculata to reflect species range,http://www.npshistory.com/brochures/arch/amphibians.pdf,Pseudacris triseriata,Unconfirmed,,,Native,G5,UT: S4,LC
HOVE,Hovenweep National Monument,NCPN,SW,UT,206989,Anura,Scaphiopodidae,Spea bombifrons,Plains Spadefoot,2021-05-24,Present,,http://www.npshistory.com/brochures/arch/amphibians.pdf,,Probably Present,,,Native,G5,CO: S5; UT: S1,LC
HOVE,Hovenweep National Monument,NCPN,SW,UT,206993,Anura,Scaphiopodidae,Spea multiplicata,Mexican Spadefoot,2021-05-24,Present,,http://www.npshistory.com/brochures/arch/amphibians.pdf,Scaphiopus hammondii,Present,,Common,Native,G5,CO: S4; UT: S1,LC
HUTR,Hubbell Trading Post National Historic Site,SCPN,SW,AZ,773516,Anura,Bufonidae,Anaxyrus cognatus,Great Plains Toad,2022-01-07,Possible,,https://irma.nps.gov/DataStore/DownloadFile/146084,Bufo cognatus,Probably Present,,,Native,G5,AZ: S5,LC
HUTR,Hubbell Trading Post National Historic Site,SCPN,SW,AZ,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2022-01-07,Possible,,https://irma.nps.gov/DataStore/DownloadFile/146084,Bufo punctatus,Unconfirmed,,,Native,G5,AZ: S5,LC
HUTR,Hubbell Trading Post National Historic Site,SCPN,SW,AZ,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/146084,Bufo woodhousii,Present,,Common,Native,G5,AZ: S5,LC
HUTR,Hubbell Trading Post National Historic Site,SCPN,SW,AZ,173510,Anura,Hylidae,Hyla arenicolor,Canyon Treefrog,2022-01-07,Possible,Park unit has minimal suitable habitat for this species,https://irma.nps.gov/DataStore/DownloadFile/146084,Hyla arenicolor,Probably Present,,,Native,G5,AZ: S5,LC
HUTR,Hubbell Trading Post National Historic Site,SCPN,SW,AZ,775108,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,2022-01-07,Possible,This species is nearing extirpation at this park unit,https://irma.nps.gov/DataStore/DownloadFile/146084,Rana pipiens,Probably Present,,,Native,G5,AZ: S2,LC
HUTR,Hubbell Trading Post National Historic Site,SCPN,SW,AZ,206989,Anura,Scaphiopodidae,Spea bombifrons,Plains Spadefoot,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/146084,,Present,,Common,Native,G5,AZ: S4,LC
HUTR,Hubbell Trading Post National Historic Site,SCPN,SW,AZ,206993,Anura,Scaphiopodidae,Spea multiplicata,Mexican Spadefoot,2022-01-07,Present,,https://irma.nps.gov/DataStore/DownloadFile/146084,,Present,,Common,Native,G5,AZ: S5,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,774220,Anura,Hylidae,Acris blanchardi,Blanchard's Cricket Frog,2021-03-03,Historical,This species has a historic presence at this park unit,https://irma.nps.gov/DataStore/DownloadFile/616753,Acris crepitans blanchardi,Not In Park,Historical,,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173598,Caudata,Ambystomatidae,Ambystoma jeffersonianum,Jefferson Salamander,2021-03-03,No,This is a false historical record and the record should be A. tremblayi or A. laterale now,Pers. comm. with Bob Brodman,,Present,,Unknown,Native,G4,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173599,Caudata,Ambystomatidae,Ambystoma laterale,Blue-spotted Salamander,2021-03-03,Present,"Ambystoma tremblayi is a polyploid laterale species (""LLJ"") and is now invalid as a species",https://irma.nps.gov/DataStore/DownloadFile/616753,Ambystoma tremblayi,Present,,Common,Native,G5,IN: S2,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,,Not In Park,Historical,,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2021-03-03,Historical,"This species has a historic presence at this park unit, and hasn't been seen in the region since 1975",Pers. comm. with Bob Brodman,,Not In Park,Historical,,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173592,Caudata,Ambystomatidae,Ambystoma tigrinum,Eastern Tiger Salamander,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Ambystoma tigrinum tigrinum,Present,,Common,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,"Bufo americanus americanus, Bufo americanus",Present,,Abundant,Native,G5,IN: SNR,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Bufo fowleri,Present,,Common,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,,Present,,Uncommon,Native,G5,IN: S2,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Hyla chrysoscelis,Present,,Common,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Hyla versicolor,Present,,Common,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-03-03,Present,,https://www.inaturalist.org/observations?place_id=any&project_id=nps-indiana-dunes-national-park&subview=map&view=species&iconic_taxa=Amphibia,Rana catesbeiana,Present,,Common,Native,G5,IN: S5,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Rana clamitans melanota,Present,,Abundant,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-03-03,Historical,,Pers. comm. with Bob Brodman,Rana palustris,Not In Park,Historical,,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,775108,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Rana pipiens,Present,,Uncommon,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Rana sylvatica,Present,,Common,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173630,Caudata,Proteidae,Necturus maculosus,Mudpuppy,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Necturus maculosus maculosus,Probably Present,,,Native,G5,IN: S3,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Notophthalmus viridescens louisianensis,Present,,Common,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-03-03,Present,This population is likely the northern clade (Radomski et al 2020),https://irma.nps.gov/DataStore/DownloadFile/616753,,Present,,Common,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173650,Caudata,Plethodontidae,Plethodon glutinosus,"Slimy Salamander, Northern Slimy Salamander",2021-03-03,Possible,No recent or credible records for this species exist,https://irma.nps.gov/DataStore/DownloadFile/616753,,Unconfirmed,,,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,Pseudacris crucifer crucifer,Present,,Abundant,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173525,Anura,Hylidae,Pseudacris triseriata,"Western Chorus Frog, Striped Chorus Frog",2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/616753,,Present,,Abundant,Native,G5,IN: S4,LC
INDU,Indiana Dunes National Park,GLKN,MW,IN,173736,Caudata,Sirenidae,Siren intermedia,Lesser Siren,2021-03-03,Present,"There is a report of S. intermedia coming out of a dead horse at this park unit, but no known other records based on pers. comm. with David Beamer",https://irma.nps.gov/DataStore/DownloadFile/616753,Siren intermedia nettingi,Unconfirmed,,,Native,G5,IN: S4,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,173599,Caudata,Ambystomatidae,Ambystoma laterale,Blue-spotted Salamander,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/151918,,Present,,Common,Native,G5,MI: S5,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-03-03,Possible,,https://irma.nps.gov/DataStore/DownloadFile/151918,,Unconfirmed,,,Native,G5,MI: S5,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/151918,"Bufo americanus americanus, Bufo americanus",Present,,Common,Native,G5,MI: S5,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2022-07-20,Present,Species presence has been confirmed through acoustic surveys based on pers. comm. with Steve Spear,https://irma.nps.gov/DataStore/DownloadFile/593077,Hyla versicolor,Unconfirmed,,,Native,G5,MI: S5,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/151918,Rana clamitans melanota,Present,,Unknown,Native,G5,MI: S5,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,775108,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,2021-03-03,Possible,,https://irma.nps.gov/DataStore/DownloadFile/151918,Rana pipiens,Unconfirmed,,,Native,G5,MI: S4,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,775112,Anura,Ranidae,Lithobates septentrionalis,Mink Frog,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/151918,Rana septentrionalis,Present,,Uncommon,Native,G5,MI: S3,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/151918,Rana sylvatica,Present,,Uncommon,Native,G5,MI: S5,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,173630,Caudata,Proteidae,Necturus maculosus,Mudpuppy,2021-03-03,Present,This species is confirmed in this park unit,https://irma.nps.gov/DataStore/DownloadFile/151918,Necturus maculosus maculosus,Not In Park,Historical,,Native,G5,MI: S3,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/151918,Notophthalmus viridescens louisianensis,Present,,Common,Native,G5,MI: S5,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-03-03,Possible,"If this species is here, it is likely the northern clade (Radomski et al 2020)",https://irma.nps.gov/DataStore/DownloadFile/151918,,Unconfirmed,,,Native,G5,MI: S5,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/151918,Pseudacris crucifer crucifer,Present,,Common,Native,G5,MI: S5,LC
ISRO,Isle Royale National Park,GLKN,MW,MI,207312,Anura,Hylidae,Pseudacris maculata,Boreal Chorus Frog,2021-03-03,Present,,https://irma.nps.gov/DataStore/DownloadFile/151918,Pseudacris triseriata,Present,,Unknown,Native,G5,MI: S1,LC
JECA,Jewel Cave National Monument,NGPN,NC,SD,668193,Caudata,Ambystomatidae,Ambystoma mavortium,"Barred Tiger Salamander, Western Tiger Salamander",2022-01-05,Present,Changed from A. tigrinum to A. mavortium to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/439882,,Present,,Abundant,Native,G5,SD: S5,LC
JECA,Jewel Cave National Monument,NGPN,NC,SD,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2022-01-05,Present,,https://irma.nps.gov/DataStore/DownloadFile/439882,Bufo woodhousii,Present,,Unknown,Native,G5,SD: S5,LC
JECA,Jewel Cave National Monument,NGPN,NC,SD,775108,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,2022-01-05,Possible,,https://irma.nps.gov/DataStore/DownloadFile/439882,Rana pipiens,Unconfirmed,,,Native,G5,SD: S5,LC
JECA,Jewel Cave National Monument,NGPN,NC,SD,207312,Anura,Hylidae,Pseudacris maculata,Boreal Chorus Frog,2022-01-05,Present,,https://irma.nps.gov/DataStore/DownloadFile/439882,Pseudacris triseriata,Present,,Abundant,Native,G5,SD: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,774220,Anura,Hylidae,Acris blanchardi,Blanchard's Cricket Frog,2022-01-06,Present,Changed A. crepitans to A. blanchardi to reflect species range based on genetics and 2018 report,https://irma.nps.gov/DataStore/DownloadFile/607421,Acris crepitans blanchardi,Present,,Abundant,Native,G5,LA: SNR,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,173605,Caudata,Ambystomatidae,Ambystoma texanum,Small-mouthed Salamander,2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,,Present,,Rare,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,173612,Caudata,Amphiumidae,Amphiuma tridactylum,Three-toed Amphiuma,2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,,Present,,Uncommon,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2022-01-06,Possible,"Park unit is within the species range, but no references as to occurrence status were found",NULL,Bufo woodhousii,Unconfirmed,,,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,1104439,Caudata,Plethodontidae,Desmognathus valentinei,Valentine's Southern Dusky Salamander,2023-05-04,Present,This population split with D. fuscus  as per Means 2017 paper and Pyron 2022 Zootaxa paper; no genetically characterized samples from particularly close but probably either conanti E or D. valentinei,Pyron et al 2022 - https://dx.doi.org/10.11646/zootaxa.5133.1.3,,Present,,Unknown,Native,GSNR,LA: S1,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,173568,Anura,Eleutherodactylidae,Eleutherodactylus planirostris,Greenhouse Frog,2022-01-06,Present,"Native to Cuba, Caymans, and Bahamas per USGS NAS website",https://irma.nps.gov/DataStore/DownloadFile/607421,,Present,,Rare,Non-native,G5,LA: SNA,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,1104049,Caudata,Plethodontidae,Eurycea paludicola,Western Dwarf Salamander,2023-05-27,Present,This population is now called  E. paludicola (Wray 2018),https://irma.nps.gov/DataStore/DownloadFile/607421,Eurycea quadradigitata,Present,,Uncommon,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,173467,Anura,Microhylidae,Gastrophryne carolinensis,Eastern Narrow-mouthed Toad,2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,,Present,,Abundant,Native,G5,LA: S5,LC
JELA,Jean Lafitte National Historical Park and Preserve,GULN,SC,LA,173511,Anura,Hylidae,Hyla avivoca,Bird-voiced Treefrog,2022-01-06,Present,,https://irma.nps.gov/DataStore/DownloadFile/607421,Hyla avivoca,Present,,Common,Native,G5,LA: S5,LC
